Participant,ReadingTime,ItemNumber,RCType,VerbBias,Word,WordNumber,Sentence,WordType,LanguageGroup
1572828744,506,17,Full,NounPhrase,the,5,The defendant accepted that the verdict would be decided soon.,Ignore,L1
1572828744,821,17,Full,NounPhrase,verdict,6,The defendant accepted that the verdict would be decided soon.,Ignore,L1
1572828744,386,17,Full,NounPhrase,would,7,The defendant accepted that the verdict would be decided soon.,Critical,L1
1572828744,556,17,Full,NounPhrase,be,8,The defendant accepted that the verdict would be decided soon.,PostCritical,L1
1572828744,407,17,Full,NounPhrase,decided,9,The defendant accepted that the verdict would be decided soon.,Ignore,L1
1572828744,616,17,Full,NounPhrase,soon.,10,The defendant accepted that the verdict would be decided soon.,Ignore,L1
1572828744,486,11,Full,Sentence,The,1,The general pretended that the weapon was ready to be used.,Ignore,L1
1572828744,485,11,Full,Sentence,general,2,The general pretended that the weapon was ready to be used.,Ignore,L1
1572828744,1229,11,Full,Sentence,pretended,3,The general pretended that the weapon was ready to be used.,Ignore,L1
1572828744,405,11,Full,Sentence,that,4,The general pretended that the weapon was ready to be used.,Ignore,L1
1572828744,422,11,Full,Sentence,the,5,The general pretended that the weapon was ready to be used.,Ignore,L1
1572828744,656,11,Full,Sentence,weapon,6,The general pretended that the weapon was ready to be used.,Ignore,L1
1572828744,389,11,Full,Sentence,was,7,The general pretended that the weapon was ready to be used.,Critical,L1
1572828744,682,11,Full,Sentence,ready,8,The general pretended that the weapon was ready to be used.,PostCritical,L1
1572828744,509,11,Full,Sentence,to,9,The general pretended that the weapon was ready to be used.,Ignore,L1
1572828744,433,11,Full,Sentence,be,10,The general pretended that the weapon was ready to be used.,Ignore,L1
1572828744,783,11,Full,Sentence,used.,11,The general pretended that the weapon was ready to be used.,Ignore,L1
1572828744,526,10,Reduced,NounPhrase,Mr.,1,Mr. Smith remembered the directions would need to be changed.,Ignore,L1
1572828744,502,10,Reduced,NounPhrase,Smith,2,Mr. Smith remembered the directions would need to be changed.,Ignore,L1
1572828744,480,10,Reduced,NounPhrase,remembered,3,Mr. Smith remembered the directions would need to be changed.,Ignore,L1
1572828744,407,10,Reduced,NounPhrase,the,4,Mr. Smith remembered the directions would need to be changed.,Ignore,L1
1572828744,386,10,Reduced,NounPhrase,directions,5,Mr. Smith remembered the directions would need to be changed.,Ignore,L1
1572828744,378,10,Reduced,NounPhrase,would,6,Mr. Smith remembered the directions would need to be changed.,Critical,L1
1572828744,401,10,Reduced,NounPhrase,need,7,Mr. Smith remembered the directions would need to be changed.,PostCritical,L1
1572828744,367,10,Reduced,NounPhrase,to,8,Mr. Smith remembered the directions would need to be changed.,Ignore,L1
1572828744,319,10,Reduced,NounPhrase,be,9,Mr. Smith remembered the directions would need to be changed.,Ignore,L1
1572828744,406,10,Reduced,NounPhrase,changed.,10,Mr. Smith remembered the directions would need to be changed.,Ignore,L1
1572828744,805,24,Reduced,Sentence,The,1,The apprentice realized the skill was quite marketable.,Ignore,L1
1572828744,583,24,Reduced,Sentence,apprentice,2,The apprentice realized the skill was quite marketable.,Ignore,L1
1572828744,571,24,Reduced,Sentence,realized,3,The apprentice realized the skill was quite marketable.,Ignore,L1
1572828744,448,24,Reduced,Sentence,the,4,The apprentice realized the skill was quite marketable.,Ignore,L1
1572828744,1728,24,Reduced,Sentence,skill,5,The apprentice realized the skill was quite marketable.,Ignore,L1
1572828744,421,24,Reduced,Sentence,was,6,The apprentice realized the skill was quite marketable.,Critical,L1
1572828744,431,24,Reduced,Sentence,quite,7,The apprentice realized the skill was quite marketable.,PostCritical,L1
1572828744,481,24,Reduced,Sentence,marketable.,8,The apprentice realized the skill was quite marketable.,Ignore,L1
1572828744,403,7,Full,NounPhrase,The,1,The waiter confirmed that the reservation was made yesterday.,Ignore,L1
1572828744,1193,7,Full,NounPhrase,waiter,2,The waiter confirmed that the reservation was made yesterday.,Ignore,L1
1572828744,942,7,Full,NounPhrase,confirmed,3,The waiter confirmed that the reservation was made yesterday.,Ignore,L1
1572828744,542,7,Full,NounPhrase,that,4,The waiter confirmed that the reservation was made yesterday.,Ignore,L1
1572828744,463,7,Full,NounPhrase,the,5,The waiter confirmed that the reservation was made yesterday.,Ignore,L1
1572828744,1926,7,Full,NounPhrase,reservation,6,The waiter confirmed that the reservation was made yesterday.,Ignore,L1
1572828744,408,7,Full,NounPhrase,was,7,The waiter confirmed that the reservation was made yesterday.,Critical,L1
1572828744,582,7,Full,NounPhrase,made,8,The waiter confirmed that the reservation was made yesterday.,PostCritical,L1
1572828744,379,7,Full,NounPhrase,yesterday.,9,The waiter confirmed that the reservation was made yesterday.,Ignore,L1
1572828744,367,25,Full,Sentence,The,1,The teacher implied that the answer was very complicated.,Ignore,L1
1572828744,462,25,Full,Sentence,teacher,2,The teacher implied that the answer was very complicated.,Ignore,L1
1572828744,492,25,Full,Sentence,implied,3,The teacher implied that the answer was very complicated.,Ignore,L1
1572828744,369,25,Full,Sentence,that,4,The teacher implied that the answer was very complicated.,Ignore,L1
1572828744,346,25,Full,Sentence,the,5,The teacher implied that the answer was very complicated.,Ignore,L1
1572828744,381,25,Full,Sentence,answer,6,The teacher implied that the answer was very complicated.,Ignore,L1
1572828744,380,25,Full,Sentence,was,7,The teacher implied that the answer was very complicated.,Critical,L1
1572828744,457,25,Full,Sentence,very,8,The teacher implied that the answer was very complicated.,PostCritical,L1
1572828744,480,25,Full,Sentence,complicated.,9,The teacher implied that the answer was very complicated.,Ignore,L1
1572828744,386,26,Reduced,NounPhrase,The,1,The poet recalled his childhood was very unhappy.,Ignore,L1
1572828744,459,26,Reduced,NounPhrase,poet,2,The poet recalled his childhood was very unhappy.,Ignore,L1
1572828744,433,26,Reduced,NounPhrase,recalled,3,The poet recalled his childhood was very unhappy.,Ignore,L1
1572828744,411,26,Reduced,NounPhrase,his,4,The poet recalled his childhood was very unhappy.,Ignore,L1
1572828744,430,26,Reduced,NounPhrase,childhood,5,The poet recalled his childhood was very unhappy.,Ignore,L1
1572828744,388,26,Reduced,NounPhrase,was,6,The poet recalled his childhood was very unhappy.,Critical,L1
1572828744,383,26,Reduced,NounPhrase,very,7,The poet recalled his childhood was very unhappy.,PostCritical,L1
1572828744,350,26,Reduced,NounPhrase,unhappy.,8,The poet recalled his childhood was very unhappy.,Ignore,L1
1572828744,391,22,Reduced,Sentence,The,1,The woman hoped the address was in the directory.,Ignore,L1
1572828744,412,22,Reduced,Sentence,woman,2,The woman hoped the address was in the directory.,Ignore,L1
1572828744,437,22,Reduced,Sentence,hoped,3,The woman hoped the address was in the directory.,Ignore,L1
1572828744,407,22,Reduced,Sentence,the,4,The woman hoped the address was in the directory.,Ignore,L1
1572828744,971,22,Reduced,Sentence,address,5,The woman hoped the address was in the directory.,Ignore,L1
1572828744,536,22,Reduced,Sentence,was,6,The woman hoped the address was in the directory.,Critical,L1
1572828744,461,22,Reduced,Sentence,in,7,The woman hoped the address was in the directory.,PostCritical,L1
1572828744,507,22,Reduced,Sentence,the,8,The woman hoped the address was in the directory.,Ignore,L1
1572828744,354,22,Reduced,Sentence,directory.,9,The woman hoped the address was in the directory.,Ignore,L1
1572828744,366,21,Full,NounPhrase,The,1,The student forgot that the solution was in the back of the book.,Ignore,L1
1572828744,476,21,Full,NounPhrase,student,2,The student forgot that the solution was in the back of the book.,Ignore,L1
1572828744,694,21,Full,NounPhrase,forgot,3,The student forgot that the solution was in the back of the book.,Ignore,L1
1572828744,489,21,Full,NounPhrase,that,4,The student forgot that the solution was in the back of the book.,Ignore,L1
1572828744,431,21,Full,NounPhrase,the,5,The student forgot that the solution was in the back of the book.,Ignore,L1
1572828744,566,21,Full,NounPhrase,solution,6,The student forgot that the solution was in the back of the book.,Ignore,L1
1572828744,565,21,Full,NounPhrase,was,7,The student forgot that the solution was in the back of the book.,Critical,L1
1572828744,580,21,Full,NounPhrase,in,8,The student forgot that the solution was in the back of the book.,PostCritical,L1
1572828744,573,21,Full,NounPhrase,the,9,The student forgot that the solution was in the back of the book.,Ignore,L1
1572828744,545,21,Full,NounPhrase,back,10,The student forgot that the solution was in the back of the book.,Ignore,L1
1572828744,388,21,Full,NounPhrase,of,11,The student forgot that the solution was in the back of the book.,Ignore,L1
1572828744,324,21,Full,NounPhrase,the,12,The student forgot that the solution was in the back of the book.,Ignore,L1
1572828744,441,21,Full,NounPhrase,book.,13,The student forgot that the solution was in the back of the book.,Ignore,L1
1572828744,454,15,Full,Sentence,The,1,The author boasted that the novel was likely to be a best-seller.,Ignore,L1
1572828744,369,15,Full,Sentence,author,2,The author boasted that the novel was likely to be a best-seller.,Ignore,L1
1572828744,668,15,Full,Sentence,boasted,3,The author boasted that the novel was likely to be a best-seller.,Ignore,L1
1572828744,475,15,Full,Sentence,that,4,The author boasted that the novel was likely to be a best-seller.,Ignore,L1
1572828744,441,15,Full,Sentence,the,5,The author boasted that the novel was likely to be a best-seller.,Ignore,L1
1572828744,343,15,Full,Sentence,novel,6,The author boasted that the novel was likely to be a best-seller.,Ignore,L1
1572828744,368,15,Full,Sentence,was,7,The author boasted that the novel was likely to be a best-seller.,Critical,L1
1572828744,376,15,Full,Sentence,likely,8,The author boasted that the novel was likely to be a best-seller.,PostCritical,L1
1572828744,364,15,Full,Sentence,to,9,The author boasted that the novel was likely to be a best-seller.,Ignore,L1
1572828744,384,15,Full,Sentence,be,10,The author boasted that the novel was likely to be a best-seller.,Ignore,L1
1572828744,387,15,Full,Sentence,a,11,The author boasted that the novel was likely to be a best-seller.,Ignore,L1
1572828744,452,15,Full,Sentence,best-seller.,12,The author boasted that the novel was likely to be a best-seller.,Ignore,L1
1572828744,430,12,Reduced,NounPhrase,The,1,The professor revealed the answer was not correct.,Ignore,L1
1572828744,463,12,Reduced,NounPhrase,professor,2,The professor revealed the answer was not correct.,Ignore,L1
1572828744,418,12,Reduced,NounPhrase,revealed,3,The professor revealed the answer was not correct.,Ignore,L1
1572828744,394,12,Reduced,NounPhrase,the,4,The professor revealed the answer was not correct.,Ignore,L1
1572828744,390,12,Reduced,NounPhrase,answer,5,The professor revealed the answer was not correct.,Ignore,L1
1572828744,367,12,Reduced,NounPhrase,was,6,The professor revealed the answer was not correct.,Critical,L1
1572828744,388,12,Reduced,NounPhrase,not,7,The professor revealed the answer was not correct.,PostCritical,L1
1572828744,394,12,Reduced,NounPhrase,correct.,8,The professor revealed the answer was not correct.,Ignore,L1
1572828744,406,8,Reduced,Sentence,The,1,The scientist insisted the hypothesis was being studied.,Ignore,L1
1572828744,469,8,Reduced,Sentence,scientist,2,The scientist insisted the hypothesis was being studied.,Ignore,L1
1572828744,408,8,Reduced,Sentence,insisted,3,The scientist insisted the hypothesis was being studied.,Ignore,L1
1572828744,353,8,Reduced,Sentence,the,4,The scientist insisted the hypothesis was being studied.,Ignore,L1
1572828744,499,8,Reduced,Sentence,hypothesis,5,The scientist insisted the hypothesis was being studied.,Ignore,L1
1572828744,453,8,Reduced,Sentence,was,6,The scientist insisted the hypothesis was being studied.,Critical,L1
1572828744,409,8,Reduced,Sentence,being,7,The scientist insisted the hypothesis was being studied.,PostCritical,L1
1572828744,426,8,Reduced,Sentence,studied.,8,The scientist insisted the hypothesis was being studied.,Ignore,L1
1572828744,393,13,Full,NounPhrase,The,1,The accountant advised that the client was cheating on his taxes.,Ignore,L1
1572828744,484,13,Full,NounPhrase,accountant,2,The accountant advised that the client was cheating on his taxes.,Ignore,L1
1572828744,676,13,Full,NounPhrase,advised,3,The accountant advised that the client was cheating on his taxes.,Ignore,L1
1572828744,425,13,Full,NounPhrase,that,4,The accountant advised that the client was cheating on his taxes.,Ignore,L1
1572828744,412,13,Full,NounPhrase,the,5,The accountant advised that the client was cheating on his taxes.,Ignore,L1
1572828744,418,13,Full,NounPhrase,client,6,The accountant advised that the client was cheating on his taxes.,Ignore,L1
